사고다발지FID,사고다발지ID,법정동코드,지점코드,시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도,다발지역폴리곤
6520626,2019038,1120010200,11200004,서울특별시 성동구4,서울특별시 성동구 하왕십리동(세광교회 부근),4,4,0,2,2,0,127.0302951,37.56960389,"{""type"":""Polygon"",""coordinates"":[[[127.032091745097,37.56960388751],[127.032057223345,37.5693260719076],[127.031954984738,37.5690589316257],[127.031788958251,37.5688127328835],[127.031565524187,37.5685969372119],[127.031293268992,37.568419837814],[127.030982655282,37.5682882408167],[127.030645619765,37.5682072036703],[127.030295114529,37.5681798407546],[127.029944609293,37.5682072036703],[127.029607573776,37.5682882408167],[127.029296960066,37.568419837814],[127.029024704871,37.5685969372119],[127.028801270807,37.5688127328835],[127.02863524432,37.5690589316257],[127.028533005713,37.5693260719076],[127.028498483961,37.56960388751],[127.028533005713,37.5698817020761],[127.02863524432,37.570148839407],[127.028801270807,37.5703950337328],[127.029024704871,37.5706108241949],[127.029296960066,37.5707879183833],[127.029607573776,37.5709195109641],[127.029944609293,37.5710005451596],[127.030295114529,37.571027907039],[127.030645619765,37.5710005451596],[127.030982655282,37.5709195109641],[127.031293268992,37.5707879183833],[127.031565524187,37.5706108241949],[127.031788958251,37.5703950337328],[127.031954984738,37.570148839407],[127.032057223345,37.5698817020761],[127.032091745097,37.56960388751]]]}"
6516417,2019038,1120012200,11200005,서울특별시 성동구5,서울특별시 성동구 용답동(서울교통공사사거리 부근),4,4,0,1,2,1,127.0580556,37.56253567,"{""type"":""Polygon"",""coordinates"":[[[127.059852205074,37.562535673084],[127.059817683322,37.5622578311195],[127.059715444715,37.5619906654887],[127.059549418228,37.5617444433848],[127.059325984164,37.5615286272365],[127.059053728969,37.5613515110339],[127.058743115259,37.5612199015496],[127.058406079742,37.5611388567137],[127.058055574506,37.5611114912017],[127.05770506927,37.5611388567137],[127.057368033753,37.5612199015496],[127.057057420043,37.5613515110339],[127.056785164848,37.5615286272365],[127.056561730784,37.5617444433848],[127.056395704297,37.5619906654887],[127.05629346569,37.5622578311195],[127.056258943938,37.562535673084],[127.05629346569,37.5628135140123],[127.056395704297,37.5630806766924],[127.056561730784,37.5633268943801],[127.056785164848,37.5635427053191],[127.057057420043,37.5637198163126],[127.057368033753,37.5638514213807],[127.05770506927,37.5639324632658],[127.058055574506,37.5639598277417],[127.058406079742,37.5639324632658],[127.058743115259,37.5638514213807],[127.059053728969,37.5637198163126],[127.059325984164,37.5635427053191],[127.059549418228,37.5633268943801],[127.059715444715,37.5630806766924],[127.059817683322,37.5628135140123],[127.059852205074,37.562535673084]]]}"
6517099,2019038,1121510300,11215001,서울특별시 광진구1,서울특별시 광진구 구의동(우리은행 구의동지점 부근),7,7,1,0,6,0,127.0867945,37.54557734,"{""type"":""Polygon"",""coordinates"":[[[127.088591135532,37.54557734432],[127.08855661378,37.5452994391238],[127.088454375173,37.5450322126913],[127.088288348686,37.5447859345525],[127.088064914622,37.5445700692893],[127.087792659427,37.5443929127792],[127.087482045717,37.5442612733438],[127.0871450102,37.5441802100641],[127.086794504964,37.5441528383243],[127.086443999728,37.5441802100641],[127.086106964211,37.5442612733438],[127.085796350501,37.5443929127792],[127.085524095306,37.5445700692893],[127.085300661242,37.5447859345525],[127.085134634755,37.5450322126913],[127.085032396148,37.5452994391238],[127.084997874396,37.54557734432],[127.085032396148,37.5458552484802],[127.085134634755,37.5461224719623],[127.085300661242,37.5463687456857],[127.085524095306,37.5465846057405],[127.085796350501,37.5467617570422],[127.086106964211,37.5468933920622],[127.086443999728,37.5469744523916],[127.086794504964,37.5470018230953],[127.0871450102,37.5469744523916],[127.087482045717,37.5468933920622],[127.087792659427,37.5467617570422],[127.088064914622,37.5465846057405],[127.088288348686,37.5463687456857],[127.088454375173,37.5461224719623],[127.08855661378,37.5458552484802],[127.088591135532,37.54557734432]]]}"
6518069,2019038,1121510500,11215002,서울특별시 광진구2,서울특별시 광진구 자양동(송파예술마루 부근),6,7,1,1,3,2,127.0945365,37.52058029,"{""type"":""Polygon"",""coordinates"":[[[127.096333137324,37.520580294146],[127.096298615572,37.5203022957889],[127.096196376965,37.5200349797759],[127.096030350478,37.5197886190793],[127.095806916414,37.5195726814538],[127.095534661219,37.5193954655576],[127.095224047509,37.5192637819944],[127.094887011992,37.5191826915409],[127.094536506756,37.5191553106257],[127.09418600152,37.5191826915409],[127.093848966003,37.5192637819944],[127.093538352293,37.5193954655576],[127.093266097098,37.5195726814538],[127.093042663034,37.5197886190793],[127.092876636547,37.5200349797759],[127.09277439794,37.5203022957889],[127.092739876188,37.520580294146],[127.09277439794,37.5208582914674],[127.092876636547,37.5211256045307],[127.093042663034,37.5213719608129],[127.093266097098,37.5215878932312],[127.093538352293,37.5217651039202],[127.093848966003,37.521896783069],[127.09418600152,37.5219778705728],[127.094536506756,37.5220052504523],[127.094887011992,37.5219778705728],[127.095224047509,37.521896783069],[127.095534661219,37.5217651039202],[127.095806916414,37.5215878932312],[127.096030350478,37.5213719608129],[127.096196376965,37.5211256045307],[127.096298615572,37.5208582914674],[127.096333137324,37.520580294146]]]}"
6517100,2019038,1121510500,11215003,서울특별시 광진구3,서울특별시 광진구 자양동(보광마트 부근),5,5,0,2,3,0,127.0822215,37.53578128,"{""type"":""Polygon"",""coordinates"":[[[127.084018161168,37.53578128378],[127.083983639416,37.5355033420688],[127.083881400809,37.5352360805247],[127.083715374322,37.5349897700268],[127.083491940258,37.5347738764008],[127.083219685063,37.5345966966139],[127.082909071353,37.5344650398823],[127.082572035836,37.5343839659517],[127.0822215306,37.5343565906155],[127.081871025364,37.5343839659517],[127.081533989847,37.5344650398823],[127.081223376137,37.5345966966139],[127.080951120942,37.5347738764008],[127.080727686878,37.5349897700268],[127.08056166039,37.5352360805247],[127.080459421784,37.5355033420688],[127.080424900032,37.53578128378],[127.080459421784,37.5360592244553],[127.08056166039,37.5363264830494],[127.080727686878,37.5365727891322],[127.080951120942,37.5367886775503],[127.081223376137,37.5369658521293],[127.081533989847,37.5370975044458],[127.081871025364,37.5371785754264],[127.0822215306,37.5372059497266],[127.082572035836,37.5371785754264],[127.082909071353,37.5370975044458],[127.083219685063,37.5369658521293],[127.083491940258,37.5367886775503],[127.083715374322,37.5365727891322],[127.083881400809,37.5363264830494],[127.083983639416,37.5360592244553],[127.084018161168,37.53578128378]]]}"
6520627,2019038,1121510700,11215004,서울특별시 광진구4,서울특별시 광진구 화양동(화양동우체국 부근),5,5,0,2,3,0,127.0687731,37.54808448,"{""type"":""Polygon"",""coordinates"":[[[127.07056976764,37.548084483313],[127.070535245888,37.5478065874635],[127.070433007281,37.5475393700186],[127.070266980794,37.5472931001627],[127.07004354673,37.5470772421595],[127.069771291535,37.5469000916075],[127.069460677825,37.5467684565994],[127.069123642308,37.546687396046],[127.068773137072,37.5466600252268],[127.068422631836,37.546687396046],[127.068085596319,37.5467684565994],[127.067774982609,37.5469000916075],[127.067502727414,37.5470772421595],[127.06727929335,37.5472931001627],[127.067113266863,37.5475393700186],[127.067011028256,37.5478065874635],[127.066976506504,37.548084483313],[127.067011028256,37.5483623781265],[127.067113266863,37.548629592621],[127.06727929335,37.5488758580614],[127.067502727414,37.549091710856],[127.067774982609,37.5492688561995],[127.068085596319,37.5494004867921],[127.068422631836,37.5494815443951],[127.068773137072,37.5495089141783],[127.069123642308,37.5494815443951],[127.069460677825,37.5494004867921],[127.069771291535,37.5492688561995],[127.07004354673,37.549091710856],[127.070266980794,37.5488758580614],[127.070433007281,37.548629592621],[127.070535245888,37.5483623781265],[127.07056976764,37.548084483313]]]}"
6516416,2019038,1123010400,11230001,서울특별시 동대문구1,서울특별시 동대문구 전농동(성바오로병원교차로 부근),7,7,0,3,4,0,127.0421006,37.57935713,"{""type"":""Polygon"",""coordinates"":[[[127.043897245421,37.579357125932],[127.043862723669,37.5790793467129],[127.043760485062,37.578812241416],[127.043594458575,37.5785660749161],[127.043371024511,37.5783503075051],[127.043098769316,37.5781732313],[127.042788155606,37.5780416515365],[127.042451120089,37.5779606250025],[127.042100614853,37.5779332656703],[127.041750109617,37.5779606250025],[127.0414130741,37.5780416515365],[127.04110246039,37.5781732313],[127.040830205195,37.5783503075051],[127.040606771131,37.5785660749161],[127.040440744644,37.578812241416],[127.040338506037,37.5790793467129],[127.040303984285,37.579357125932],[127.040338506037,37.5796349041148],[127.040440744644,37.5799020064604],[127.040606771131,37.5801481685434],[127.040830205195,37.5803639307445],[127.04110246039,37.5805410017396],[127.0414130741,37.5806725770862],[127.041750109617,37.580753600669],[127.042100614853,37.5807809589649],[127.042451120089,37.580753600669],[127.042788155606,37.5806725770862],[127.043098769316,37.5805410017396],[127.043371024511,37.5803639307445],[127.043594458575,37.5801481685434],[127.043760485062,37.5799020064604],[127.043862723669,37.5796349041148],[127.043897245421,37.579357125932]]]}"
6517101,2019038,1123010300,11230002,서울특별시 동대문구2,서울특별시 동대문구 제기동(홍파초교후문 부근),6,7,0,2,5,0,127.0401155,37.58670383,"{""type"":""Polygon"",""coordinates"":[[[127.041912106218,37.586703832517],[127.041877584466,37.5864260807092],[127.041775345859,37.5861590017702],[127.041609319372,37.5859128595618],[127.041385885308,37.5856971134424],[127.041113630113,37.5855200547108],[127.040803016403,37.5853884879313],[127.040465980886,37.5853074693929],[127.04011547565,37.5852801127604],[127.039764970414,37.5853074693929],[127.039427934897,37.5853884879313],[127.039117321187,37.5855200547108],[127.038845065992,37.5856971134424],[127.038621631928,37.5859128595618],[127.038455605441,37.5861590017702],[127.038353366834,37.5864260807092],[127.038318845082,37.586703832517],[127.038353366834,37.5869815832884],[127.038455605441,37.5872486592759],[127.038621631928,37.5874947970672],[127.038845065992,37.5877105379763],[127.039117321187,37.5878875914975],[127.039427934897,37.5880191538598],[127.039764970414,37.5881001694468],[127.04011547565,37.5881275250429],[127.040465980886,37.5881001694468],[127.040803016403,37.5880191538598],[127.041113630113,37.5878875914975],[127.041385885308,37.5877105379763],[127.041609319372,37.5874947970672],[127.041775345859,37.5872486592759],[127.041877584466,37.5869815832884],[127.041912106218,37.586703832517]]]}"
6517103,2019038,1123010400,11230003,서울특별시 동대문구3,서울특별시 동대문구 전농동(전농1동교차로 부근),6,6,0,2,4,0,127.0464615,37.57602358,"{""type"":""Polygon"",""coordinates"":[[[127.048258156048,37.576023577427],[127.048223634296,37.5757457857716],[127.048121395689,37.5754786685164],[127.047955369202,37.5752324909956],[127.047731935138,37.5750167139247],[127.047459679943,37.574839629792],[127.047149066233,37.5747080441377],[127.046812030716,37.5746270139763],[127.04646152548,37.5745996534192],[127.046111020244,37.5746270139763],[127.045773984727,37.5747080441377],[127.045463371017,37.574839629792],[127.045191115822,37.5750167139247],[127.044967681758,37.5752324909956],[127.044801655271,37.5754786685164],[127.044699416664,37.5757457857716],[127.044664894912,37.576023577427],[127.044699416664,37.5763013680461],[127.044801655271,37.5765684823502],[127.044967681758,37.5768146554543],[127.045191115822,37.5770304273153],[127.045463371017,37.5772075062382],[127.045773984727,37.5773390874757],[127.046111020244,37.577420114686],[127.04646152548,37.5774474742068],[127.046812030716,37.577420114686],[127.047149066233,37.5773390874757],[127.047459679943,37.5772075062382],[127.047731935138,37.5770304273153],[127.047955369202,37.5768146554543],[127.048121395689,37.5765684823502],[127.048223634296,37.5763013680461],[127.048258156048,37.576023577427]]]}"
6516348,2019038,1123010600,11230004,서울특별시 동대문구4,서울특별시 동대문구 장안동(SK엔크린 삼영주유소 부근),6,6,0,1,3,2,127.0684154,37.57245279,"{""type"":""Polygon"",""coordinates"":[[[127.070212013733,37.572452791364],[127.070177491981,37.5721749863883],[127.070075253374,37.5719078563246],[127.069909226887,37.5716616669996],[127.069685792823,37.5714458795822],[127.069413537628,37.5712687869583],[127.069102923918,37.5711371949946],[127.068765888401,37.5710561609478],[127.068415383165,37.5710287990788],[127.068064877929,37.5710561609478],[127.067727842412,37.5711371949946],[127.067417228702,37.5712687869583],[127.067144973507,37.5714458795822],[127.066921539443,37.5716616669996],[127.066755512956,37.5719078563246],[127.066653274349,37.5721749863883],[127.066618752597,37.572452791364],[127.066653274349,37.5727305953034],[127.066755512956,37.572997722416],[127.066921539443,37.5732439073245],[127.067144973507,37.5734596895322],[127.067417228702,37.5736367769464],[127.067727842412,37.5737683644935],[127.068064877929,37.5738493955893],[127.068415383165,37.573876756422],[127.068765888401,37.5738493955893],[127.069102923918,37.5737683644935],[127.069413537628,37.5736367769464],[127.069685792823,37.5734596895322],[127.069909226887,37.5732439073245],[127.070075253374,37.572997722416],[127.070177491981,37.5727305953034],[127.070212013733,37.572452791364]]]}"
6520628,2019038,1123010200,11230005,서울특별시 동대문구5,서울특별시 동대문구 용두동(용두동사거리 부근),5,5,0,1,4,0,127.0302985,37.57769941,"{""type"":""Polygon"",""coordinates"":[[[127.032095159823,37.577699409201],[127.032060638071,37.5774216237974],[127.031958399464,37.5771545125537],[127.031792372977,37.5769083405733],[127.031568938913,37.5766925683584],[127.031296683718,37.576515488211],[127.030986070008,37.5763839055181],[127.030649034491,37.5763028771802],[127.030298529255,37.5762755172388],[127.029948024019,37.5763028771802],[127.029610988502,37.5763839055181],[127.029300374792,37.576515488211],[127.029028119597,37.5766925683584],[127.028804685533,37.5769083405733],[127.028638659046,37.5771545125537],[127.028536420439,37.5774216237974],[127.028501898687,37.577699409201],[127.028536420439,37.5779771935682],[127.028638659046,37.5782443018607],[127.028804685533,37.5784904694244],[127.029028119597,37.5787062364293],[127.029300374792,37.5788833113669],[127.029610988502,37.579014889643],[127.029948024019,37.5790959150297],[127.030298529255,37.5791232739347],[127.030649034491,37.5790959150297],[127.030986070008,37.579014889643],[127.031296683718,37.5788833113669],[127.031568938913,37.5787062364293],[127.031792372977,37.5784904694244],[127.031958399464,37.5782443018607],[127.032060638071,37.5779771935682],[127.032095159823,37.577699409201]]]}"
6516221,2019038,1123010200,11230006,서울특별시 동대문구6,서울특별시 동대문구 용두동(용두동포스빌 부근),5,5,0,1,4,0,127.0368184,37.57826391,"{""type"":""Polygon"",""coordinates"":[[[127.038615060296,37.578263914549],[127.038580538544,37.5779861312514],[127.038478299937,37.5777190220328],[127.03831227345,37.5774728519186],[127.038088839386,37.5772570813396],[127.037816584191,37.5770800025346],[127.037505970481,37.5769484208392],[127.037168934964,37.5768673931156],[127.036818429728,37.5768400333817],[127.036467924492,37.5768673931156],[127.036130888975,37.5769484208392],[127.035820275265,37.5770800025346],[127.03554802007,37.5772570813396],[127.035324586006,37.5774728519186],[127.035158559519,37.5777190220328],[127.035056320912,37.5779861312514],[127.03502179916,37.578263914549],[127.035056320912,37.5785416968102],[127.035158559519,37.5788088030776],[127.035324586006,37.5790549687751],[127.03554802007,37.5792707341441],[127.035820275265,37.5794478077391],[127.036130888975,37.5795793850177],[127.036467924492,37.5796604097901],[127.036818429728,37.5796877684877],[127.037168934964,37.5796604097901],[127.037505970481,37.5795793850177],[127.037816584191,37.5794478077391],[127.038088839386,37.5792707341441],[127.03831227345,37.5790549687751],[127.038478299937,37.5788088030776],[127.038580538544,37.5785416968102],[127.038615060296,37.578263914549]]]}"
6516432,2019038,1123010600,11230007,서울특별시 동대문구7,서울특별시 동대문구 장안동(동대문동부새마을금고 장안2지점 부근),5,5,0,1,3,1,127.0695111,37.57883834,"{""type"":""Polygon"",""coordinates"":[[[127.071307690157,37.578838338519],[127.071273168405,37.5785605573644],[127.071170929798,37.5782934502065],[127.071004903311,37.5780472819914],[127.070781469247,37.5778315130769],[127.070509214052,37.577654435638],[127.070198600342,37.5775228549577],[127.069861564825,37.5774418278592],[127.069511059589,37.5774144683364],[127.069160554353,37.5774418278592],[127.068823518836,37.5775228549577],[127.068512905126,37.577654435638],[127.068240649931,37.5778315130769],[127.068017215867,37.5780472819914],[127.06785118938,37.5782934502065],[127.067748950773,37.5785605573644],[127.067714429021,37.578838338519],[127.067748950773,37.5791161186372],[127.06785118938,37.579383222844],[127.068017215867,37.5796293866422],[127.068240649931,37.5798451503467],[127.068512905126,37.5800222225756],[127.068823518836,37.580153798839],[127.069160554353,37.5802348229863],[127.069511059589,37.5802621814729],[127.069861564825,37.5802348229863],[127.070198600342,37.580153798839],[127.070509214052,37.5800222225756],[127.070781469247,37.5798451503467],[127.071004903311,37.5796293866422],[127.071170929798,37.579383222844],[127.071273168405,37.5791161186372],[127.071307690157,37.578838338519]]]}"
6517106,2019038,1123010200,11230008,서울특별시 동대문구8,서울특별시 동대문구 용두동(서울시설공단사거리 부근),5,5,0,0,3,2,127.0379453,37.57282015,"{""type"":""Polygon"",""coordinates"":[[[127.039741937799,37.572820154527],[127.039707416047,37.5725423509216],[127.03960517744,37.5722752221757],[127.039439150953,37.572029034065],[127.039215716889,37.5718132477121],[127.038943461694,37.5716361559617],[127.038632847984,37.5715045646471],[127.038295812467,37.571423531],[127.037945307231,37.571396169266],[127.037594801995,37.571423531],[127.037257766478,37.5715045646471],[127.036947152768,37.5716361559617],[127.036674897573,37.5718132477121],[127.036451463509,37.572029034065],[127.036285437022,37.5722752221757],[127.036183198415,37.5725423509216],[127.036148676663,37.572820154527],[127.036183198415,37.5730979570961],[127.036285437022,37.573365082891],[127.036451463509,37.573611266585],[127.036674897573,37.5738270477283],[127.036947152768,37.574004134269],[127.037257766478,37.574135721167],[127.037594801995,37.574216751863],[127.037945307231,37.5742441125608],[127.038295812467,37.574216751863],[127.038632847984,37.574135721167],[127.038943461694,37.574004134269],[127.039215716889,37.5738270477283],[127.039439150953,37.573611266585],[127.03960517744,37.573365082891],[127.039707416047,37.5730979570961],[127.039741937799,37.572820154527]]]}"
6517104,2019038,1123010600,11230009,서울특별시 동대문구9,서울특별시 동대문구 장안동(미니스톱 장안벤처빌점 부근),4,4,0,2,1,1,127.0695226,37.56884862,"{""type"":""Polygon"",""coordinates"":[[[127.071319188889,37.568848620668],[127.071284667137,37.5685708022485],[127.07118242853,37.5683036592578],[127.071016402043,37.5680574580191],[127.070792967979,37.5678416601593],[127.070520712784,37.5676645589656],[127.070210099074,37.567532960634],[127.069873063557,37.5674519226658],[127.069522558321,37.5674245594727],[127.069172053085,37.5674519226658],[127.068835017568,37.567532960634],[127.068524403858,37.5676645589656],[127.068252148663,37.5678416601593],[127.068028714599,37.5680574580191],[127.067862688112,37.5683036592578],[127.067760449505,37.5685708022485],[127.067725927753,37.568848620668],[127.067760449505,37.5691264380512],[127.067862688112,37.569393578091],[127.068028714599,37.5696397749133],[127.068252148663,37.5698555675635],[127.068524403858,37.5700326635477],[127.068835017568,37.5701642574629],[127.069172053085,37.5702452924802],[127.069522558321,37.570272654637],[127.069873063557,37.5702452924802],[127.070210099074,37.5701642574629],[127.070520712784,37.5700326635477],[127.070792967979,37.5698555675635],[127.071016402043,37.5696397749133],[127.07118242853,37.569393578091],[127.071284667137,37.5691264380512],[127.071319188889,37.568848620668]]]}"
6517102,2019038,1123010900,11230010,서울특별시 동대문구10,서울특별시 동대문구 휘경동(동대문구견인차량보관소 부근),3,3,1,2,0,0,127.0688179,37.58956597,"{""type"":""Polygon"",""coordinates"":[[[127.070614553878,37.589565968995],[127.070580032126,37.5892882278674],[127.070477793519,37.5890211591981],[127.070311767032,37.5887750264543],[127.070088332968,37.5885592886306],[127.069816077773,37.5883822367072],[127.069505464063,37.5882506749866],[127.069168428546,37.5881696595634],[127.06881792331,37.5881423039828],[127.068467418074,37.5881696595634],[127.068130382557,37.5882506749866],[127.067819768847,37.5883822367072],[127.067547513652,37.5885592886306],[127.067324079588,37.5887750264543],[127.067158053101,37.5890211591981],[127.067055814494,37.5892882278674],[127.067021292742,37.589565968995],[127.067055814494,37.5898437090862],[127.067158053101,37.5901107748039],[127.067324079588,37.5903569031305],[127.067547513652,37.5905726357437],[127.067819768847,37.5907496824566],[127.068130382557,37.5908812397599],[127.068467418074,37.5909622522316],[127.06881792331,37.5909896067758],[127.069168428546,37.5909622522316],[127.069505464063,37.5908812397599],[127.069816077773,37.5907496824566],[127.070088332968,37.5905726357437],[127.070311767032,37.5903569031305],[127.070477793519,37.5901107748039],[127.070580032126,37.5898437090862],[127.070614553878,37.589565968995]]]}"
6517107,2019038,1126010300,11260001,서울특별시 중랑구1,서울특별시 중랑구 중화동(동일로지하차도사거리 부근),7,7,0,2,4,1,127.080268,37.5943856,"{""type"":""Polygon"",""coordinates"":[[[127.082064634035,37.594385602215],[127.082030112283,37.5941078790736],[127.081927873676,37.5938408276993],[127.081761847189,37.5935947108945],[127.081538413125,37.5933789870416],[127.08126615793,37.5932019465835],[127.08095554422,37.5930703933826],[127.080618508703,37.5929893832057],[127.080268003467,37.5929620293965],[127.079917498231,37.5929893832057],[127.079580462714,37.5930703933826],[127.079269849004,37.5932019465835],[127.078997593809,37.5933789870416],[127.078774159745,37.5935947108945],[127.078608133258,37.5938408276993],[127.078505894651,37.5941078790736],[127.078471372899,37.594385602215],[127.078505894651,37.5946633243199],[127.078608133258,37.5949303727426],[127.078774159745,37.5951764851299],[127.078997593809,37.5953922037721],[127.079269849004,37.5955692390194],[127.079580462714,37.5957007878029],[127.079917498231,37.5957817950281],[127.080268003467,37.5958091478008],[127.080618508703,37.5957817950281],[127.08095554422,37.5957007878029],[127.08126615793,37.5955692390194],[127.081538413125,37.5953922037721],[127.081761847189,37.5951764851299],[127.081927873676,37.5949303727426],[127.082030112283,37.5946633243199],[127.082064634035,37.594385602215]]]}"
6517109,2019038,1126010100,11260002,서울특별시 중랑구2,서울특별시 중랑구 면목동(강호아파트 부근),5,6,0,3,2,1,127.0863802,37.57802162,"{""type"":""Polygon"",""coordinates"":[[[127.088176796281,37.578021619203],[127.088142274529,37.5777438350015],[127.088040035922,37.5774767249137],[127.087874009435,37.5772305539984],[127.087650575371,37.5770147827173],[127.087378320176,37.5768377033361],[127.087067706466,37.5767061212125],[127.086730670949,37.5766250932253],[127.086380165713,37.5765977334023],[127.086029660477,37.5766250932253],[127.08569262496,37.5767061212125],[127.08538201125,37.5768377033361],[127.085109756055,37.5770147827173],[127.084886321991,37.5772305539984],[127.084720295504,37.5774767249137],[127.084618056897,37.5777438350015],[127.084583535145,37.578021619203],[127.084618056897,37.5782994023682],[127.084720295504,37.5785665095048],[127.084886321991,37.5788126760032],[127.085109756055,37.5790284420744],[127.08538201125,37.5792055162457],[127.08569262496,37.5793370939524],[127.086029660477,37.5794181189885],[127.086380165713,37.5794454777751],[127.086730670949,37.5794181189885],[127.087067706466,37.5793370939524],[127.087378320176,37.5792055162457],[127.087650575371,37.5790284420744],[127.087874009435,37.5788126760032],[127.088040035922,37.5785665095048],[127.088142274529,37.5782994023682],[127.088176796281,37.578021619203]]]}"
6515588,2019038,1126010400,11260003,서울특별시 중랑구3,서울특별시 중랑구 묵동(우리은행 태릉역지점 부근),5,5,0,2,2,1,127.077377,37.6158039,"{""type"":""Polygon"",""coordinates"":[[[127.079173620325,37.615803899232],[127.079139098573,37.6155262560445],[127.079036859966,37.6152592815512],[127.078870833479,37.6150132356004],[127.078647399415,37.6147975738512],[127.07837514422,37.6146205843604],[127.07806453051,37.6144890690314],[127.077727494993,37.6144080821759],[127.077376989757,37.6143807362415],[127.077026484521,37.6144080821759],[127.076689449004,37.6144890690314],[127.076378835294,37.6146205843604],[127.076106580099,37.6147975738512],[127.075883146035,37.6150132356004],[127.075717119548,37.6152592815512],[127.075614880941,37.6155262560445],[127.075580359189,37.615803899232],[127.075614880941,37.6160815413828],[127.075717119548,37.6163485129238],[127.075883146035,37.6165945544563],[127.076106580099,37.6168102109937],[127.076378835294,37.6169871952728],[127.076689449004,37.6171187061835],[127.077026484521,37.6171996900867],[127.077376989757,37.6172270349845],[127.077727494993,37.6171996900867],[127.07806453051,37.6171187061835],[127.07837514422,37.6169871952728],[127.078647399415,37.6168102109937],[127.078870833479,37.6165945544563],[127.079036859966,37.6163485129238],[127.079139098573,37.6160815413828],[127.079173620325,37.615803899232]]]}"
6517110,2019038,1126010100,11260004,서울특별시 중랑구4,서울특별시 중랑구 면목동(면목2동사거리 부근),5,5,0,0,4,1,127.0799473,37.58694422,"{""type"":""Polygon"",""coordinates"":[[[127.081743975363,37.586944218602],[127.081709453611,37.5866664676912],[127.081607215004,37.5863993896147],[127.081441188517,37.5861532482012],[127.081217754453,37.5859375027785],[127.080945499258,37.5857604446187],[127.080634885548,37.5856288782641],[127.080297850031,37.5855478599873],[127.079947344795,37.5855205034431],[127.079596839559,37.5855478599873],[127.079259804042,37.5856288782641],[127.078949190332,37.5857604446187],[127.078676935137,37.5859375027785],[127.078453501073,37.5861532482012],[127.078287474586,37.5863993896147],[127.078185235979,37.5866664676912],[127.078150714227,37.586944218602],[127.078185235979,37.5872219684764],[127.078287474586,37.5874890436014],[127.078453501073,37.5877351805978],[127.078676935137,37.5879509208101],[127.078949190332,37.5881279737595],[127.079259804042,37.588259535697],[127.079596839559,37.5883405510224],[127.079947344795,37.5883679065301],[127.080297850031,37.5883405510224],[127.080634885548,37.588259535697],[127.080945499258,37.5881279737595],[127.081217754453,37.5879509208101],[127.081441188517,37.5877351805978],[127.081607215004,37.5874890436014],[127.081709453611,37.5872219684764],[127.081743975363,37.586944218602]]]}"
6517108,2019038,1126010100,11260005,서울특별시 중랑구5,서울특별시 중랑구 면목동(면목초등학교정문 부근),4,4,1,0,2,1,127.0868674,37.59089025,"{""type"":""Polygon"",""coordinates"":[[[127.088664045368,37.590890253983],[127.088629523616,37.5906125177972],[127.088527285009,37.5903454538799],[127.088361258522,37.5900993255154],[127.088137824458,37.5898835915303],[127.087865569263,37.5897065427571],[127.087554955553,37.5895749833774],[127.087217920036,37.5894939693956],[127.0868674148,37.5894666143018],[127.086516909564,37.5894939693956],[127.086179874047,37.5895749833774],[127.085869260337,37.5897065427571],[127.085597005142,37.5898835915303],[127.085373571078,37.5900993255154],[127.085207544591,37.5903454538799],[127.085105305984,37.5906125177972],[127.085070784232,37.590890253983],[127.085105305984,37.5911679891323],[127.085207544591,37.5914350500981],[127.085373571078,37.5916811740452],[127.085597005142,37.5918969028198],[127.085869260337,37.5920739463824],[127.086179874047,37.5922055013449],[127.086516909564,37.592286512375],[127.0868674148,37.5923138664325],[127.087217920036,37.592286512375],[127.087554955553,37.5922055013449],[127.087865569263,37.5920739463824],[127.088137824458,37.5918969028198],[127.088361258522,37.5916811740452],[127.088527285009,37.5914350500981],[127.088629523616,37.5911679891323],[127.088664045368,37.590890253983]]]}"
6516357,2019038,1126010500,11260006,서울특별시 중랑구6,서울특별시 중랑구 망우동(망우역사거리 부근),4,4,0,0,1,3,127.0938116,37.59825836,"{""type"":""Polygon"",""coordinates"":[[[127.09560824958,37.598258356339],[127.095573727828,37.5979806476516],[127.095471489221,37.5977136101758],[127.095305462734,37.59746750618],[127.09508202867,37.5972517935541],[127.094809773475,37.5970747623099],[127.094499159765,37.5969432159553],[127.094162124248,37.5968622099945],[127.093811619012,37.5968348576089],[127.093461113776,37.5968622099945],[127.093124078259,37.5969432159553],[127.092813464549,37.5970747623099],[127.092541209354,37.5972517935541],[127.09231777529,37.59746750618],[127.092151748803,37.5977136101758],[127.092049510196,37.5979806476516],[127.092014988444,37.598258356339],[127.092049510196,37.5985360639899],[127.092151748803,37.5988030985139],[127.09231777529,37.5990491980921],[127.092541209354,37.5992649055071],[127.092813464549,37.5994419315404],[127.093124078259,37.5995734734773],[127.093461113776,37.5996544764864],[127.093811619012,37.5996818278354],[127.094162124248,37.5996544764864],[127.094499159765,37.5995734734773],[127.094809773475,37.5994419315404],[127.09508202867,37.5992649055071],[127.095305462734,37.5990491980921],[127.095471489221,37.5988030985139],[127.095573727828,37.5985360639899],[127.09560824958,37.598258356339]]]}"
